	Date	Time	Tweet	Picture	Longitude	Lattitude
2489	24.4.2025	12:12:35	"""Je vous ai promis de vous écrire, avant de quitter Paris, Monsieur et ami, et je tiens ma promesse."" à Raboteau, 1824-05-03 (https://constance-de-salm.de/archiv/#/document/4866)"		2.3488	48.85341
2490	25.4.2025	08:13:07	"""Je veux, Monsieur et Madame, vous apprendre que je suis arrivée ici assez bien portante quoique le voyage m'ait d'abord extrêmement fatiguée."" à Raboteau, 1838-08-20 (https://constance-de-salm.de/archiv/#/document/4880)"		6.5	51.1
2491	25.4.2025	08:56:47	"""Je vous sais bien bon gré, ma chère amie, de l'intérêt que vous prenez à mon aventure"" à Salis, 1800-03-15 (https://constance-de-salm.de/archiv/#/document/5143)"			
2492	26.4.2025	13:52:18	"""J'ai reçu, ma chère élève, vos cheveux et le souvenir dans lequel vous les avez renfermés;"" à Salis, 1799-09-15 (https://constance-de-salm.de/archiv/#/document/5136)"			
2493	26.4.2025	11:09:23	"""Je ne sais, Monsieur, de quelles expressions me servir pour excuser mon long silence."" à Jullien de Paris, 1830-06-27 (https://constance-de-salm.de/archiv/#/document/5174)"		6.5	51.1
2494	27.4.2025	07:46:05	"""La Princesse de Salm, envoie à Monsieur de la Noue les „Pensées“ qu'elle lui a promises pour la Psyché."" à Cordellier-Delanoue, 1830-02-08 (https://constance-de-salm.de/archiv/#/document/5148)"		2.3488	48.85341
2495	27.4.2025	07:16:44	"""J'ai reçu votre lettre, Monsieur, et je m'empresse de vous envoyer celle que je viens de recevoir"" à Simon, 1830-02-15 (https://constance-de-salm.de/archiv/#/document/5150)"		2.3488	48.85341
2496	28.4.2025	13:02:45	"""Il me semble, Monsieur le baron, qu'il vous sera agréable de recevoir quelques nouvelles de nos pays"" à Ladoucette, 1830-08-30 (https://constance-de-salm.de/archiv/#/document/5186)"		6.5	51.1
2497	28.4.2025	09:01:53	"""Je ne puis vous remercier assez, Monsieur le colonel, de la lettre que vous nous avez écrite."" à Schepeler, 1830-08-07 (https://constance-de-salm.de/archiv/#/document/5181)"		6.5	51.1
2498	29.4.2025	08:10:51	"""Je serais à Aix depuis 8 jours, Monsieur, si un gros rhume, qui me fait extrêmement souffrir "" à Richard, 1830-10-22 (https://constance-de-salm.de/archiv/#/document/5193)"		6.5	51.1
2499	29.4.2025	14:03:58	"""Votre N° 3 que j'ai reçu hier, nous a appris, Monsieur, la fatale nouvelle que vous veniez d'apprendre par le „Moniteur“."" à Jullien de Paris, 1830-07-30 (https://constance-de-salm.de/archiv/#/document/5179)"		6.5	51.1
2500	30.4.2025	14:03:48	"""Monsieur Drais m'a écrit, Monsieur, que Monsieur Chazal devait aller chez vous pour vous copier le portrait de Gudin"" à Audiffret, 1830-05-01 (https://constance-de-salm.de/archiv/#/document/5167)"		6.08342	50.77664
2501	30.4.2025	16:37:42	"""Je veux, avant de partir, vous remercier, Monsieur, de toutes les peines que vous avez prises"" à Villenave, 1830-04-04 (https://constance-de-salm.de/archiv/#/document/5162)"			
2502	1.5.2025	20:42:13	"""On a apporté hier à la Princesse de Salm au moment où elle se mettait à table,"" à Cordellier-Delanoue, nan (https://constance-de-salm.de/archiv/#/document/5155)"			
2503	1.5.2025	11:28:46	"""Il y a bien longtemps, mon cher Naigeon, que vous n'avez entendu parler de moi."" à Naigeon, 1830-12-29 (https://constance-de-salm.de/archiv/#/document/5201)"		6.08342	50.77664
2504	2.5.2025	10:28:00	"""Je veux vous écrire un mot, Monsieur le baron, pour vous dire qu'il m'est impossible"" à Ladoucette, 1830-12-06 (https://constance-de-salm.de/archiv/#/document/5198)"		6.08342	50.77664
2505	2.5.2025	20:48:29	"""J'ai reçu hier votre seconde lettre, Mademoiselle, et écrivant aujoud'hui à Monsieur Drais"" à Sobry, 1830-10-22 (https://constance-de-salm.de/archiv/#/document/5206)"		6.5	51.1
2506	3.5.2025	08:47:48	"""Il y a bien longtemps, Madame, que j'aurais dû vous remercier du très intéressant ouvrage"" à Fée, nan (https://constance-de-salm.de/archiv/#/document/5218)"			
2507	3.5.2025	15:04:09	"""Je veux, Monsieur le baron, me rappeler à votre souvenir en vous envoyant un ouvrage"" à Humboldt, 1833-08-14 (https://constance-de-salm.de/archiv/#/document/5244)"		6.5	51.1
2508	4.5.2025	07:24:39	"""J'ai fait mettre aujourd'hui à la poste pour toi, cher frère, un exemplaire d'un nouvel ouvrage"" à Théis, 1833-06-16 (https://constance-de-salm.de/archiv/#/document/5225)"		2.3488	48.85341
2509	4.5.2025	07:35:07	"""Monsieur Horner, que j'ai vu ce matin, Monsieur, et qui était aussi venu me voir ces jours-ci"" à Villenave, 1833-05-22 (https://constance-de-salm.de/archiv/#/document/5213)"		2.3488	48.85341
2510	5.5.2025	07:54:16	"""Votre lettre m'a attristée, ma chère amie, vous avez craint d'avouer une maladie"" à Vanhove, 1833-10-19 (https://constance-de-salm.de/archiv/#/document/5275)"		6.5	51.1
2511	5.5.2025	09:52:51	"""Monsieur Drais a dû aller chez vous, Monsieur, pour vous dire que j'avais reçu votre lettre"" à Mirault, 1833-11-05 (https://constance-de-salm.de/archiv/#/document/5287)"		6.5	51.1
2512	6.5.2025	15:25:13	"""J'ai prié Mr. Vergifosse, qui est venu nous voir il y a près d'un mois, Madame, "" à Montigny, 1833-08-22 (https://constance-de-salm.de/archiv/#/document/5251)"		6.5	51.1
2513	6.5.2025	13:48:46	"""Nous nous sommes bien perdus de vue, Monsieur le baron, au milieu des troubles"" à Stassart, 1833-08-19 (https://constance-de-salm.de/archiv/#/document/5249)"		6.5	51.1
2514	7.5.2025	18:34:15	"""Je joins ce billet, Monsieur, à une lettre que j'écris à Monsieur de Ladoucette pour vous annoncer"" à Pougens, 1833-11-11 (https://constance-de-salm.de/archiv/#/document/5294)"		6.5	51.1
2515	7.5.2025	10:25:00	"""Je vous ai écrit, Monsieur, peu de jours après mon arrivée ici, il y a près d'un mois."" à Pougens, 1833-09-25 (https://constance-de-salm.de/archiv/#/document/5256)"		6.5	51.1
2516	8.5.2025	20:17:46	"""J'ai appris avec la plus vive douleur, Madame et chère amie, la perte cruelle que vous venez faire."" à Laya, 1833-09-12 (https://constance-de-salm.de/archiv/#/document/5263)"		6.5	51.1
2517	8.5.2025	08:20:16	"""J'avais cru devoir faire part à Madame de Montigny, Monsieur le baron, de ce que vous me dites de vos traductions allemandes dans votre dernière lettre"" à Ladoucette, 1833-12-20 (https://constance-de-salm.de/archiv/#/document/5307)"		6.08342	50.77664
2518	9.5.2025	20:09:23	"""Je me hâte de t'écrire, mon cher Félix, pour te parler d'une nouvelle circonstance qui nous force à retarder encore notre départ d'un jour ou d'un jour et demi. "" à Francq, 1844-05-06 (https://constance-de-salm.de/archiv/#/document/5319)"		6.5	51.1
2519	9.5.2025	20:53:40	"""Je ne vais t'écrire que quelques mots, mon cher Félix, j'ai été si occupée ce matin de mes paquets "" à Francq, 1844-06-02 (https://constance-de-salm.de/archiv/#/document/5321)"		6.5	51.1
2520	10.5.2025	14:55:24	"""C'est aujourd'hui dimanche, mon cher Félix, je viens de recevoir ta seconde lettre, je me suis levée de bonne heure: "" à Francq, 1844-08-25 (https://constance-de-salm.de/archiv/#/document/5326)"		2.3488	48.85341
2521	10.5.2025	19:01:11	"""J’ai reçu hier, ma chère amie, votre bonne grande lettre du 30 mars, et je l’ai lue avec un bien vif intérêt "" à Francq, 1844-04-04 (https://constance-de-salm.de/archiv/#/document/5314)"		6.5	51.1
2522	11.5.2025	08:12:57	"""Cher ami, il est près de 6 heures; je suis abîmée de fatigue, non pour être sortie et avoir trop marché, mais pour être restée dans la maison bien malgré moi depuis 2 jours; "" à Salm-Reifferscheidt-Dyck, 1844-10-09 (https://constance-de-salm.de/archiv/#/document/5340)"		2.3488	48.85341
2523	11.5.2025	18:14:14	"""J'ai reçu, Mademoiselle, le très intéressant ouvrage que vous m'avez adressé;"" à Ayzac, 1833-04-02 (https://constance-de-salm.de/archiv/#/document/5299)"		2.3488	48.85341
2524	12.5.2025	16:39:31	"""Je suis aujourd’hui fort souffrante, cher ami; il pleut; il fait presque froid, et hier il faisait chaud  on ne comprend rien à ces changements continuels de température; "" à Salm-Reifferscheidt-Dyck, 1844-09-21 (https://constance-de-salm.de/archiv/#/document/5364)"		2.3488	48.85341
2525	12.5.2025	10:28:54	"""Cher ami, j’ai reçu une lettre de toi il y a trois jours:"" à Salm-Reifferscheidt-Dyck, 1844-07-06 (https://constance-de-salm.de/archiv/#/document/5376)"		2.3488	48.85341
2526	13.5.2025	15:41:04	"""Cher ami, j’ai reçu hier ta lettre du 28, j’ai été, je te l’assure, fort surprise d’y trouver mon „Bouton de rose“ traduit en italien "" à Salm-Reifferscheidt-Dyck, 1844-10-02 (https://constance-de-salm.de/archiv/#/document/5357)"		2.3488	48.85341
2527	13.5.2025	18:44:27	"""Je reçois ici votre excellente lettre, Madame et bien chère amie; j'en suis vivement touchée, et je me reprocherais de ne pas vous répondre à l'instant."" à Salis, 1832-04-27 (https://constance-de-salm.de/archiv/#/document/5388)"		6.08342	50.77664
2528	14.5.2025	15:53:50	"""Cher ami, j’ai reçu hier ta lettre du 26, tu m’y apprends la mort de Mosler, ou du moins qu’elle paraît certaine ;"" à Salm-Reifferscheidt-Dyck, 1844-10-29 (https://constance-de-salm.de/archiv/#/document/5352)"		2.3488	48.85341
2529	14.5.2025	14:54:38	"""Je ne t’écrirai qu’un mot aujourd’hui, cher ami;"" à Salm-Reifferscheidt-Dyck, 1844-08-19 (https://constance-de-salm.de/archiv/#/document/5371)"		2.3488	48.85341
2530	15.5.2025	20:07:38	"""Cher ami, je t’ai écrit hier ; mais j’ai encore plusieurs choses à t’apprendre aujourd’hui ;"" à Salm-Reifferscheidt-Dyck, 1844-08-13 (https://constance-de-salm.de/archiv/#/document/5369)"		2.3488	48.85341
2531	15.5.2025	09:35:31	"""J’ajoute un mot à la lettre que j’ai dit à la demoiselle de t’écrire ; elle vient de me lire son brouillon, au milieu de mes corrections d’épreuves:"" à Salm-Reifferscheidt-Dyck, 1844-12-04 (https://constance-de-salm.de/archiv/#/document/5345)"		2.3488	48.85341
2532	16.5.2025	11:05:06	"""Il y a bien longtemps, Monsieur, que vous n'avez entendu parler de moi, et même que je vous dois une réponse. "" à Depping, 1832-09-22 (https://constance-de-salm.de/archiv/#/document/5427)"		6.5	51.1
2533	16.5.2025	16:09:24	"""Je reçois à l'instant votre lettre, Monsieur, et je m'empresse de vous témoigner le regret que j'éprouve de ne pouvoir vous envoyer"" à Malo, 1832-06-09 (https://constance-de-salm.de/archiv/#/document/5408)"		6.5	51.1
2534	17.5.2025	10:12:31	"""Il m'est impossible, ma chère amie, de vous dire toute la douleur que j'ai éprouvée en apprenant le cruel événement qui vient de porter la désolation dans votre famille."" à Naigeon, 1832-07-13 (https://constance-de-salm.de/archiv/#/document/5410)"		6.5	51.1
2535	17.5.2025	17:41:11	"""Il y a bien longtemps, mon cher général, que nous n'avons entendu parler l'un de l'autre"" à Saint-Mars, 1832-08-22 (https://constance-de-salm.de/archiv/#/document/5422)"		6.5	51.1
2536	18.5.2025	15:15:31	"""Je viens d'écrire à Madame votre fille, Monsieur, et je veux aussi jaser un moment avec vous. "" à Villenave, 1832-08-02 (https://constance-de-salm.de/archiv/#/document/5415)"		6.5	51.1
2537	18.5.2025	14:41:06	"""Je suis enfin à Paris, Monsieur le baron, et il me semble, je ne sais pourquoi, que vous ne devez pas tarder à y arriver aussi; "" à Ladoucette, 1832-11-19 (https://constance-de-salm.de/archiv/#/document/5439)"		2.3488	48.85341
2538	19.5.2025	08:56:13	"""Je vous remercie extrêmement, Monsieur, du cadeau que vous avez fait à mon petit-fils."" à Depping, nan (https://constance-de-salm.de/archiv/#/document/5441)"		2.3488	48.85341
2539	19.5.2025	18:55:56	"""Je me proposais, ma bien chère voisine, d'aller enfin vous voir aujourd'hui"" à Locquenghien, 1832-10-13 (https://constance-de-salm.de/archiv/#/document/5434)"		6.5	51.1
2540	20.5.2025	13:23:43	"""Il y a bien longtemps, Madame, que j’ai reçu votre excellente épître, et la lettre aussi aimable que flatteuse par laquelle vous me l'annonciez."" à Dauriat, 1832-07-29 (https://constance-de-salm.de/archiv/#/document/5390)"		6.5	51.1
2541	20.5.2025	13:20:34	"""J'ai reçu il y a peu de temps, Monsieur, votre lettre du 23 novembre qui est arrivée à Paris au moment où j'étais en Allemagne"" à Petriconi, 1832-01-15 (https://constance-de-salm.de/archiv/#/document/5395)"		6.08342	50.77664
2542	21.5.2025	09:58:50	"""Je vous remercie, Madame, de m'avoir envoyé votre „Opinion sur la gymnastique amorosienne”"" à Dauriat, 1834-03-07 (https://constance-de-salm.de/archiv/#/document/5535)"		2.3488	48.85341
2543	21.5.2025	17:16:37	"""Il me semble, Monsieur, que vous êtes si occupé que vous pouvez avoir oublié mon pauvre Lantier"" à Villenave, 1834-02-23 (https://constance-de-salm.de/archiv/#/document/5542)"		2.3488	48.85341
2544	22.5.2025	08:07:05	"""Quelque confiance que vous veuillez bien avoir en moi, Monsieur, avant de vous faire parler dans mes notes"" à Bernard de Rennes, 1834-03-06 (https://constance-de-salm.de/archiv/#/document/5547)"		2.3488	48.85341
2545	22.5.2025	07:51:08	"""J'ai reçu votre lettre il y a près de quinze jours, Monsieur le baron, et je vous aurais déjà répondu"" à Ladoucette, 1834-09-19 (https://constance-de-salm.de/archiv/#/document/5597)"		6.5	51.1
2546	23.5.2025	18:48:34	"""Mille remerciements, Monsieur, de toutes les peines que vous vous êtes données pour mon vieux „traître”"" à Coubard d'Aulnay, 1834-04-11 (https://constance-de-salm.de/archiv/#/document/5559)"		2.3488	48.85341
2547	23.5.2025	17:24:31	"""Vos vers sont trop flatteurs pour moi, Monsieur, pour que j'ose vous en faire l'éloge"" à Malepeyre, 1834-07-03 (https://constance-de-salm.de/archiv/#/document/5578)"		2.3488	48.85341
2548	24.5.2025	18:16:18	"""Je veux vous apprendre moi-même, Monsieur, que je suis arrivée ici après 5 jours d'un voyage que la chaleur a rendu fort pénible"" à Audiffret, 1834-08-21 (https://constance-de-salm.de/archiv/#/document/5592)"		6.5	51.1
2549	24.5.2025	12:51:09	"""J'ai reçu votre lettre il y a quelques jours, Monsieur; je suis fort sensible à tout ce qu'elle contient de flatteur pour moi"" à Audouin de Géronval, 1834-06-26 (https://constance-de-salm.de/archiv/#/document/5573)"		2.3488	48.85341
2550	25.5.2025	19:30:06	"""Je vous dois aussi une réponse, et depuis près de deux mois"" à Maleszewski, 1834-11-02 (https://constance-de-salm.de/archiv/#/document/5605)"		6.5	51.1
2551	25.5.2025	16:03:16	"""Il m'est impossible, Monsieur et Madame, d'aller vous dire adieu à Nanterre, comme je me le proposais"" à Sanson de Pongerville, 1834-07-20 (https://constance-de-salm.de/archiv/#/document/5585)"		2.3488	48.85341
2552	26.5.2025	16:12:11	"""Bien chère Princesse, je ne reçois pas de vos nouvelles quoique j'en espérasse depuis quelque tems"" à Thurn und Taxis, nan (https://constance-de-salm.de/archiv/#/document/5802)"			
2553	26.5.2025	09:39:58	"""Madame, qu'avez-vous pensé de tout ce que je vous ai écrit ?"" à Thurn und Taxis, 1821-03-29 (https://constance-de-salm.de/archiv/#/document/5819)"		6.5	51.1
2554	27.5.2025	08:16:27	"""...ait bien voulu lui donner de moi, me troublera et m'empêchera de la mériter aussi bien que je le voudrais."" à Thurn und Taxis, nan (https://constance-de-salm.de/archiv/#/document/5821)"		2.3488	48.85341
2555	27.5.2025	15:54:25	"""Madame, le froid chagrin d'une sombre douleur, Après... [Fortsetzung des Verses fehlt], Me voilà donc dans cette ville antique / Où je vous vis pour la permière fois !"" à Thurn und Taxis, 1822-03-15 (https://constance-de-salm.de/archiv/#/document/5807)"			
2556	28.5.2025	17:05:49	"""...quelques années, il est divisé en la partie ...; "" à Thurn und Taxis, 1821-09-17 (https://constance-de-salm.de/archiv/#/document/5814)"		6.5	51.1
2557	28.5.2025	13:54:56	"""J'ai bien été surprise, Monsieur, en apprenant hier"" à Sanson de Pongerville, 1831-05-29 (https://constance-de-salm.de/archiv/#/document/6184)"		2.3488	48.85341
2558	29.5.2025	10:25:27	"""J’ai reçu il y a deux jours, Monsieur, votre grande et excellente lettre (de Besançon et de Genève) n° 3. "" à Jullien de Paris, 1840-11-08 (https://constance-de-salm.de/archiv/#/document/6300)"		6.5	51.1
2559	29.5.2025	19:23:30	"""Je veux vous dire moi-même, Monsieur, que je pars enfin."" à Jullien de Paris, 1831-04-20 (https://constance-de-salm.de/archiv/#/document/6350)"		6.08342	50.77664
2560	30.5.2025	19:08:46	"""Cette lettre à laquelle j'ai voulu ajouter quelques mots, Monsieur, "" à Bavier, 1831-05-20 (https://constance-de-salm.de/archiv/#/document/6362)"			
2561	30.5.2025	13:38:10	"""Madame, quoique je n'aie eu l'honneur de voir votre Altesse Royale"" à Preußen, 1831-04-05 (https://constance-de-salm.de/archiv/#/document/6348)"		6.08342	50.77664
2562	31.5.2025	15:34:58	"""Je n'entends pas parler de Monsieur de Pongerville à qui j'ai écrit"" à Sanson de Pongerville, 1831-05-25 (https://constance-de-salm.de/archiv/#/document/6343)"		2.3488	48.85341
2563	31.5.2025	16:51:33	"""Je reçois votre grande lettre, Monsieur, au moment où j'en fait partir"" à Jullien de Paris, 1831-02-26 (https://constance-de-salm.de/archiv/#/document/6381)"		6.08342	50.77664
2564	1.6.2025	07:36:14	"""Depuis quelque jours, Monsieur le baron, je passe ma vie à écrire"" à Ladoucette, 1831-01-14 (https://constance-de-salm.de/archiv/#/document/6374)"		6.08342	50.77664
2565	1.6.2025	13:15:28	"""Après avoir lu avec attention votre dernier billet, Monsieur,"" à Sauvo, 1831-06-06 (https://constance-de-salm.de/archiv/#/document/6418)"			
2566	2.6.2025	07:34:02	"""Je n'ai pas oublié, Madame la comtesse, que je vous ai promis de vous écrire d'ici; "" à Vaulgrenand, 1831-06-22 (https://constance-de-salm.de/archiv/#/document/6463)"		2.3488	48.85341
2567	2.6.2025	11:30:32	"""Il faut pourtant, mon cher ami, que je vous dise mes réflexions que j’ai fait[es] à votre sujet."" à Raboteau, 1819-01-07 (https://constance-de-salm.de/archiv/#/document/6502)"			
2568	3.6.2025	15:57:15	"""Savez-vous pourquoi je vous écris peu depuis longtemps, mon ancien ami"" à Raboteau, 1819-10-04 (https://constance-de-salm.de/archiv/#/document/6482)"		6.5	51.1
2569	3.6.2025	07:20:08	"""Mlle Sobri [sic] s'est chargée, Madame, de vous faire passer"" à Morgan, 1831-07-20 (https://constance-de-salm.de/archiv/#/document/6526)"		2.3488	48.85341
2570	4.6.2025	09:50:11	"""Votre aimable lettre, mon cher confrère en Apollon, "" à Andrieux, 1831-06-26 (https://constance-de-salm.de/archiv/#/document/6475)"		2.3488	48.85341
2571	4.6.2025	12:20:04	"""Vous serez étonné, mon cher ami et ancien correspondant, de recevoir une lettre de moi"" à Amalric, 1831-09-16 (https://constance-de-salm.de/archiv/#/document/6569)"		6.5	51.1
2572	5.6.2025	20:36:02	"""Je reçois à l'instant la revue, Monsieur, et je veux vous dire"" à Jullien de Paris, 1831-08-04 (https://constance-de-salm.de/archiv/#/document/6540)"		6.5	51.1
2573	5.6.2025	11:55:15	"""Monsieur Drais m'a écrit, Monsieur, que vous étiez à la campagne"" à Lamardelle, 1831-09-14 (https://constance-de-salm.de/archiv/#/document/6571)"		6.5	51.1
2574	6.6.2025	10:25:24	"""C'est avec une bien grande douleur, Madame et amie, que j'ai appris la perte cruelle"" à Hémery, 1831-08-20 (https://constance-de-salm.de/archiv/#/document/6552)"		6.5	51.1
2575	6.6.2025	13:39:04	"""Vous aurez été bien étonné de mon long silence, Monsieur, "" à Pougens, 1831-10-17 (https://constance-de-salm.de/archiv/#/document/6583)"		6.5	51.1
2576	7.6.2025	11:55:08	"""J'ai reçu votre lettre il y a quelque temps, Madame et amie,"" à Laya, 1831-01-05 (https://constance-de-salm.de/archiv/#/document/6641)"		6.08342	50.77664
2577	7.6.2025	13:45:40	"""Mon homme d'affaires de Paris m'écrit, Monsieur, qu'au retour d'un voyage"" à Sanson de Pongerville, 1831-11-21 (https://constance-de-salm.de/archiv/#/document/6634)"		6.08342	50.77664
2578	8.6.2025	09:48:34	"""Je suis sûre, mon ancien ami, que vous ne comprenez rien à mon silence"" à Raboteau, 1824-11-16 (https://constance-de-salm.de/archiv/#/document/6730)"		2.3488	48.85341
2579	8.6.2025	10:34:52	"""Je pars demain matin, Monsieur et Madame, je me reposerai un ou deux jours à Bruxelles "" à Mirault, nan (https://constance-de-salm.de/archiv/#/document/7207)"		6.08342	50.77664
2580	9.6.2025	11:46:02	"""Il y a bien longtemps que je n'ai vu Monsieur Audiffret: j'ai regretté bien vivement "" à Audiffret, 1841-03-29 (https://constance-de-salm.de/archiv/#/document/7219)"		2.3488	48.85341
2581	9.6.2025	15:37:24	"""Si Monsieur et Madame de Paganel sont libres demain jeudi, et s'ils peuvent venir"" à Paganel, 1841-03-31 (https://constance-de-salm.de/archiv/#/document/7221)"		2.3488	48.85341
2582	10.6.2025	16:22:01	"""Si vous êtes libre après-demain samedi, Monsieur, et si vos occupations vous permettent "" à Villenave, 1841-04-08 (https://constance-de-salm.de/archiv/#/document/7226)"			
2583	10.6.2025	14:38:01	"""Nous étions si occupés de certaine lettre au Prince la dernière fois que je vous ai vu"" à Ladoucette, 1841-03-04 (https://constance-de-salm.de/archiv/#/document/7214)"		2.3488	48.85341
2584	11.6.2025	12:22:29	"""En me rappelant ce que je vous avais dit hier, Monsieur, sur la personne dont vous m'avez parlé"" à Jomard, 1841-05-10 (https://constance-de-salm.de/archiv/#/document/7240)"			
2585	11.6.2025	20:37:55	"""Il est 10 1/2 heures, mon cher Félix; je reçois à l'instant ta lettre, et je veux y répondre aussi à l'instant"" à Francq, nan (https://constance-de-salm.de/archiv/#/document/7428)"			
2586	12.6.2025	12:29:23	"""Votre bonne petite lettre que j'ai reçue ces jours-ci, mon ancienne amie, m'a fait un bien grand plaisir. "" à Salis, 1841-06-08 (https://constance-de-salm.de/archiv/#/document/7430)"		2.3488	48.85341
2587	12.6.2025	09:07:32	"""Je regrette beaucoup, Monsieur le baron, de n’avoir pas été chez moi, lorsque vous y êtes venu "" à Humboldt, 1841-07-01 (https://constance-de-salm.de/archiv/#/document/7442)"		2.3488	48.85341
2588	13.6.2025	20:40:18	"""; J'ai oublié hier de corriger sur l'épreuve de mon avant-propos les titres de ceux de mes ouvrages "" à Lainé, 1841-06-21 (https://constance-de-salm.de/archiv/#/document/7435)"			
2589	13.6.2025	16:33:30	"""Quand j'ai voulu vous parler hier, mon cher voisin, vous n'étiez déjà plus là, et l'on m'a dit"" à Ladoucette, nan (https://constance-de-salm.de/archiv/#/document/7447)"			
2590	14.6.2025	20:07:58	"""Mes 20 ex[emplaires] sont épuisés, Monsieur; c'est-à-dire il ne m'en reste plus qu'un"" à Villenave, 1841-07-23 (https://constance-de-salm.de/archiv/#/document/7454)"			
2591	14.6.2025	16:15:08	"""Monsieur Berville était libre demain jeudi, et s'il pouvait venir dîner avec moi"" à Berville, nan (https://constance-de-salm.de/archiv/#/document/7416)"			
2592	15.6.2025	12:33:39	"""J'ai vu hier, mon cher voisin de Paris, votre lettre de St. Jullien, datée du 19. "" à Ladoucette, 1841-09-24 (https://constance-de-salm.de/archiv/#/document/7492)"		6.5	51.1
2593	15.6.2025	14:32:29	"""Il y a déjà longtemps, Monsieur, que j'ai reçu vos deux bonnes lettres, et que je m'y propose d'y répondre "" à Boucharlat, 1842-10-31 (https://constance-de-salm.de/archiv/#/document/7473)"		6.5	51.1
2594	16.6.2025	17:07:23	"""Enfin, Monsieur, je viens de revoir ma dernière épreuve, et mon premier soin, ma première pensée, est de répondre "" à Villenave, 1841-08-10 (https://constance-de-salm.de/archiv/#/document/7459)"			
2595	16.6.2025	10:44:29	"""J'ai reçu hier 23, Monsieur, votre lettre datée "" à Drais, 1842-11-23 (https://constance-de-salm.de/archiv/#/document/7461)"		6.5	51.1
2596	17.6.2025	07:26:30	"""... du même jour, mais qui aurait dû l'être du 20 comme l'annonçait le timbre"" à N.N., nan (https://constance-de-salm.de/archiv/#/document/7485)"			
2597	17.6.2025	20:50:29	"""Dans la première lettre que je vous ai écrite depuis votre retour, Monsieur, je vous ai grondé "" à Drais, 1842-10-12 (https://constance-de-salm.de/archiv/#/document/7466)"		6.5	51.1
2598	18.6.2025	12:00:29	"""Je suis triste de votre départ, Monsieur, il me semble que j'en suis plus loin de mon pays."" à Prous, 1819-06-30 (https://constance-de-salm.de/archiv/#/document/7795)"			
2599	18.6.2025	07:18:08	"""Impromptu en réponse à l'impromptu."" à Ladoucette, 1831-05-18 (https://constance-de-salm.de/archiv/#/document/8402)"			
2600	19.6.2025	19:32:53	"""Cher citoyen, je suis fâchée de votre absence"" à Thurot, 1794-02-21 (https://constance-de-salm.de/archiv/#/document/8440)"		2.3488	48.85341
2601	19.6.2025	13:31:13	"""Vous aurez à peine aujourd’hui le temps de lire ce billet, très aimable dame "" à Waldor, 1841-04-26 (https://constance-de-salm.de/archiv/#/document/8421)"		2.3488	48.85341
2602	20.6.2025	08:07:16	"""J’ai reçu, Mademoiselle, votre lettre du 23 floréal; je suis fort sensible à la gratitude "" à Salis, 1798-05-31 (https://constance-de-salm.de/archiv/#/document/8522)"			
2603	20.6.2025	09:02:58	"""J’ai reçu, Monsieur, la lettre et les vers que vous m’avez adressés "" à N.N., nan (https://constance-de-salm.de/archiv/#/document/8495)"			
2604	21.6.2025	19:35:39	"""J’ai reçu, Messieurs, la lettre très flatteuse que vous venez de m’écrire "" à N.N., nan (https://constance-de-salm.de/archiv/#/document/8515)"			
2605	21.6.2025	17:02:43	"""J’ai reçu, Monsieur, votre ouvrage et les quatre vers aimables "" à Miger, nan (https://constance-de-salm.de/archiv/#/document/8476)"			
2606	22.6.2025	19:24:26	"""En vérité, ma chère amie, je ne sais comment m’y prendre pour vous dire"" à Salis, 1800-08-03 (https://constance-de-salm.de/archiv/#/document/8596)"			
2607	22.6.2025	18:38:44	"""Je ne vous écrirai qu'une bien petite lettre aujourd'hui, ma chère amie, il est tard et j'ai beaucoup de choses à faire;"" à Salis, 1800-05-16 (https://constance-de-salm.de/archiv/#/document/8591)"			
2608	23.6.2025	08:11:31	"""Étienne, en vérité, vous m’embarrassez fort: / Pour vous fêter en bonne catholique / J’ai feuilleté… "" à Clavier, 1800-12-26 (https://constance-de-salm.de/archiv/#/document/8609)"		2.3488	48.85341
2609	23.6.2025	15:45:55	"""Il ne faut pas que ces observations vous découragent, ma chère élève; "" à Salis, nan (https://constance-de-salm.de/archiv/#/document/8565)"			
2610	24.6.2025	13:45:08	"""J'ai reçu il y a quelque temps une lettre de vous, ma chère amie, dans laquelle vous vous plaignez de mon silence."" à Salis, 1801-05-27 (https://constance-de-salm.de/archiv/#/document/8616)"			
2611	24.6.2025	13:05:53	"""Je ne vous ai pas répondu encore, quoique votre lettre soit arrivée ici depuis 10 à 12 jours "" à Lantier, 1807-06-19 (https://constance-de-salm.de/archiv/#/document/8697)"		6.5	51.1
2612	25.6.2025	19:41:34	"""En apprenant ta bonne nouvelle, mon cher Félix, j’esperais pouvoir vous en aller féliciter moi-même, mais au bout de la rue le vent m’a tellement fait peur pour mes yeux..."" à Francq, nan (https://constance-de-salm.de/archiv/#/document/8750)"		2.3488	48.85341
2613	25.6.2025	18:23:17	"""Il y a déjà longtemps, Monsieur, que j'ai reçu votre aimable lettre: elle m'a fait beaucoup de plaisir et par ce qu'elle dit, et par ce qu'elle prouve;"" à Gudin de La Brenellerie, 1808-06-08 (https://constance-de-salm.de/archiv/#/document/8712)"		6.5	51.1
